SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY
600461.SH,600461,洪城环境,10007223,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-28 00:00:00,2023-10-26 00:00:00,CNY,5064065548.09,,,,,,,,,,,,24024476.53,532955990.09,,0.0,5621046014.71,2672547505.14,,,,,,777161645.57,346068903.89,569656279.48,,0.0,4365434334.08,,0.0,1255611680.63,,6084860.9,464510.6,,,50913280.0,,0.0,57462651.5,947940529.78,5000000.0,,,,,,0.0,952940529.78,,0.0,-895477878.28,9286900.0,9286900.0,1457198627.29,,,,0.0,1466485527.29,2080685644.52,668375221.04,65168692.8,,25930489.45,,,0.0,2774991355.01,,0.0,-1308505827.72,,,0.0,-948372025.37,3498804271.32,,0.0,2550432245.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7813777607,,,,,,,,,,,,121.0204309786,-11.0426127917,,,-6.0777573034,-21.2508274294,,,,,,7.2867146887,-2.1431121401,-5.5044047483,,,-13.975012542,,,37.9528009741,,-37.0367265843,-95.8113111845,,,-82.6305676856,,,-81.6924336514,-47.5573596027,,,,,,,,-47.2807460455,,,40.0497683735,-96.1300397165,-74.0519079192,-38.8447231316,,,,,-44.9260849794,-18.5072616085,42.3895515071,967.6890473574,,236.2950971724,,,,-8.4259706534,,,-255.9912079696,,,,0.2862123031,-21.6895451899,,,-27.4779785493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600461.SH,600461,洪城环境,10007223,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-26 00:00:00,2023-08-17 00:00:00,CNY,3374368949.48,,,,,,,,,,,,23684940.66,361785746.18,,0.0,3759839636.32,1859200463.68,,,,,,535611029.01,220766710.01,362933146.25,,0.0,2978511348.95,,0.0,781328287.37,,6084860.9,253262.41,,,45864000.0,,0.0,52202123.31,756420064.26,5000000.0,,,,,,0.0,761420064.26,,0.0,-709217940.95,9286900.0,9286900.0,1392892417.22,,,,0.0,1402179317.22,1649255644.52,146943337.34,3000000.0,,24410821.5,,,0.0,1820609803.36,,0.0,-418430486.14,,,0.0,-346320139.72,3498804271.32,,0.0,3152484131.6,644317941.15,-21945191.18,165148669.96,165148669.96,,299321892.12,151757.31,,,,,391922.06,,171453305.39,-5839584.9,-5669383.74,-5667287.12,-2096.62,,-466131690.19,-411837778.15,401814326.07,,,0.0,781328287.37,,,,,3152484131.6,3498804271.32,,,,,-346320139.72,5.376750824,,,,,,,,,,,,231.3530963289,16.3693707682,,,6.8064299735,-4.5470091068,,,,,,6.464810057,-12.8609563298,24.7147417788,,,-0.5576274706,,,48.8177241377,,-7.3015209469,-97.5280201535,,,-84.3531659389,,,-83.1567732694,-42.8808750482,,,,,,,,-42.5033128466,,,30.0819243413,-96.1300397165,-74.0519079192,-22.5820349124,,,,,-31.2373734185,-21.9534801024,10.0695722759,-50.8496027087,,-82.5396289191,,,,-23.7114171441,,,-20.4746172613,,,,58.6063466875,-19.4974822673,,,-10.1742347922,7.9895402569,-189.6399440228,7.1851811103,7.1851811103,,65.8054313202,-75.4681180996,,,,,0.5879301791,,28.9072756131,-120.9524469762,-148.0124991797,-147.9862231666,0.0,,-11.6849746055,-37.9967142549,96.5810044282,,,,48.8177241377,,,,,-10.1742347922,-19.4974822673,,,,,58.6063466875,,,,
600461.SH,600461,洪城环境,10007223,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-22 00:00:00,2023-04-26 00:00:00,CNY,1935068483.61,,,,,,,,,,,,4848448.16,186910290.74,,0.0,2126827222.51,1234986758.89,,,,,,252004482.11,113854166.63,190106077.6,,0.0,1790951485.23,,0.0,335875737.28,,,135824.0,,,3080000.0,,0.0,3215824.0,459859368.89,5000000.0,,,,,,0.0,464859368.89,,0.0,-461643544.89,9286900.0,9286900.0,411751383.59,,,,0.0,421038283.59,405041898.75,66782719.09,,,200583.33,,,0.0,472025201.17,,0.0,-50986917.58,,,0.0,-176754725.19,3479591172.21,,0.0,3302836447.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5270517485,,,,,,,,,,,,123.1093313631,-3.9473647461,,,-1.6196218224,-20.7018461232,,,,,,13.3908206758,24.0812600162,19.6683601332,,,-11.7870561565,,,155.2604503463,,,-98.626105322,,,-98.46,,,-98.4690344641,-43.8805747622,,,,,,,,-43.2703944654,,,24.2434730536,-74.0519079192,-74.0519079192,24.5843823268,,,,,14.9466102679,-29.3584156143,42.8954766716,,,,,,,-23.8805767472,,,79.9122599078,,,,75.8405522789,-15.8024232757,,,-2.8872456472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600461.SH,600461,洪城环境,10007223,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-22 00:00:00,2023-04-11 00:00:00,CNY,6742228900.07,,,,,,,,,,,,13861900.07,715563522.27,,0.0,7471654322.41,3473892847.03,,,,,,1008156703.23,458744757.39,658832684.47,,0.0,5599626992.12,,0.0,1872027330.29,,10344143.19,19955081.87,,,293494733.37,,0.0,323793958.43,2308223732.86,,,,,,,0.0,2308223732.86,,0.0,-1984429774.43,239974039.0,35790300.0,3216936984.57,,112037200.0,,0.0,3568948223.57,3386246250.0,744707796.96,46138630.33,,261676823.72,,,0.0,4392630870.68,,0.0,-823682647.11,,,0.0,-936085091.25,4415676263.46,,0.0,3479591172.21,1228681863.3,11998997.57,332427848.52,332427848.52,,460892446.22,699185.65,,,,-8029892.97,5441518.17,,311278146.34,-9189972.81,6053023.49,6019456.3,33567.19,,-115731627.1,-366105665.29,70488725.56,,,0.0,1872027330.29,,,,,3479591172.21,4415676263.46,,,,,-936085091.25,2.629207313,,,,,,,,,,,,-48.4729116527,37.9702867141,,,5.0121024873,-14.7673782738,,,,,,35.2166243198,46.468407891,8.302424199,,,-2.494709189,,,36.4306591182,,-11.1612988337,17.4304821548,,,355.9087664742,,,154.7300305184,0.9177662969,,,,,,,,0.9177662969,,,8.1333416302,146.5108890349,-63.2347786094,-5.3513576897,,,,,-32.3751384382,64.0472170682,43.7797097437,-42.5058626839,,2592.4751567278,,,,69.4779786835,,,-130.6690964517,,,,-149.3264432371,97.5769045422,,,-15.8024232757,56.6379048426,-65.2446603614,34.5404845272,34.5404845272,,75.3356595217,-38.8819180716,,,,68.1610917008,528.231826618,,80.0963176417,19.7994249944,138.9424736054,138.7265171643,,,-18779.3295992601,-60.2402612116,-34.315545613,,,,36.4306591182,,,,,-15.8024232757,97.5769045422,,,,,-149.3264432371,标准无保留意见,,,
600461.SH,600461,洪城环境,10007223,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-28 00:00:00,2022-10-28 00:00:00,CNY,5374803226.51,,,,,,,,,,,,10869798.97,599113808.1,,0.0,5984786833.58,3393746775.87,,,,,,724378267.92,353647976.61,602838976.74,,0.0,5074611997.14,,0.0,910174836.44,,9664143.19,11089642.14,,,293120000.0,,0.0,313873785.33,1807575901.21,,,,,,,0.0,1807575901.21,,0.0,-1493702115.88,239974039.0,35790300.0,2382784776.57,,40000000.0,,0.0,2662758815.57,2553216011.13,469399063.32,6103714.65,,7710635.59,,,0.0,3030325710.04,,0.0,-367566894.47,,,0.0,-951094173.91,4467863556.41,,0.0,3516769382.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4051036886,,,,,,,,,,,,-52.8749887254,30.7941034402,,,17.3844209109,13.6952116732,,,,,,38.4806808266,42.3945295363,31.4178995109,,,20.3907443945,,,3.0387400102,,-12.0583831994,2286.7936490472,,,156771.694131879,,,586.20165733,4.2619946251,,,,,,,,4.2619946251,,,11.5076828566,157.0877234606,-61.6573243201,-16.4234282267,,7231.3656681017,,,-9.5809429275,72.1109679925,1.9201966849,-92.3416322264,,,,,,55.8788412744,,,-136.7242792944,,,,-584.5854649741,99.9119950657,,,44.6524888823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600461.SH,600461,洪城环境,10007223,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-19 00:00:00,2022-08-26 00:00:00,CNY,3202194908.36,,,,,,,,,,,,7147946.08,310894304.74,,0.0,3520237159.18,1947765540.17,,,,,,503087385.14,253349934.44,291010622.38,,0.0,2995213482.13,,0.0,525023677.05,,6564143.19,10245326.65,,,293120000.0,,0.0,309929469.84,1324285105.73,,,,,,,0.0,1324285105.73,,0.0,-1014355635.89,239974039.0,35790300.0,1799185002.66,,,,0.0,2039159041.66,2113170000.0,133500416.42,6103714.65,,139807002.88,,,0.0,2386477419.3,,0.0,-347318377.64,,,0.0,-836650336.48,4346204777.02,,0.0,3509554440.54,596648471.34,24481486.93,154077894.21,154077894.21,,180525987.44,618612.59,,,,-8032357.65,389631.3,,133005142.32,-2642914.79,11808141.29,11810237.91,-2096.62,,-417362936.99,-298440278.36,204401400.45,,,0.0,525023677.05,,,,,3509554440.54,4346204777.02,,,,,-836650336.48,14.0529483174,,,,,,,,,,,,-61.7628776652,3.6920408754,,,12.6058885424,2.7087332607,,,,,,48.2185158456,38.9927669878,-2.1214981697,,,10.3041263664,,,27.8227759627,,-7.2290038083,7072.5346327167,,,,,,4193.5542492706,24.77388235,,,,,,,,24.77388235,,,3.7731494527,161.6169528508,-60.9818242563,1.1343510755,,,,,9.0032639725,72.3410632286,-21.0143003704,-92.1643265858,,459111.5518437997,,,,71.0485455363,,,-173.0385701688,,,,-398.4253056823,94.4684426837,,,69.7851258844,59.3388422098,,23.8052194994,23.8052194994,,50.4955471556,29.7158439982,,,,65.918417888,-25.9209340605,,73.6836799305,73.28793881,460.3374516947,460.4369436198,,,-126.0600330323,-197.6945187899,865.986074357,,,,27.8227759627,,,,,69.7851258844,94.4684426837,,,,,-398.4253056823,,,,
600461.SH,600461,洪城环境,10007223,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-28 00:00:00,2022-04-22 00:00:00,CNY,1965076214.3,,,,,,,,,,,,2173126.57,194591528.12,,0.0,2161840868.99,1557396608.26,,,,,,222244164.57,91757745.38,158860769.37,,0.0,2030259287.58,,0.0,131581581.41,,165961.6,9886056.2,,,200000000.0,,0.0,210052017.8,819429933.47,,,,,,,0.0,819429933.47,,0.0,-609377915.67,35790300.0,35790300.0,330500000.0,,,,0.0,366290300.0,573376011.13,46735362.55,,,,,,0.0,620111373.68,,0.0,-253821073.68,,,0.0,-731617407.94,4132650021.04,,0.0,3401032613.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7173416938,,,,,,,,,,,,-69.6974890085,68.9736862175,,,66.1651222757,69.3216676295,,,,,,26.1369257188,51.5333248232,-8.5021591315,,,52.6334201644,,,551.6396483748,,39.2615767202,7807.0174901177,,,,,,85915.8730418729,79.6727523973,,,,,,,,79.6727523973,,,-33.6871646131,-60.9818242563,-60.9818242563,-41.4940697469,,,,,-44.2164029223,192.5387811888,23.3430789445,,,,,,,165.1288783755,,,-160.042354725,,,,-1075.8313127181,84.9130574789,,,56.5352856771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600461.SH,600461,洪城环境,10007223,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-04-22 00:00:00,2022-04-22 00:00:00,CNY,6569503045.57,,,,,,,,,,,,26902160.62,518635960.91,,0.0,7115041167.1,4075778471.52,,,,,,745586356.93,313203894.27,608326812.02,,0.0,5742895534.74,,0.0,1372145632.36,34100000.0,11643735.28,16993102.22,,,64375760.01,,0.0,127112597.51,2287232285.81,,,,,,,0.0,2287232285.81,,0.0,-2160119688.3,97348251.0,97348251.0,3398820000.0,1781400000.0,,,0.0,5277568251.0,2064190000.0,517950549.69,80249278.42,,9718820.36,,,0.0,2591859370.05,,0.0,2685708880.95,,,0.0,1897734825.01,2234915196.03,,0.0,4132650021.04,784409025.73,34524184.47,247083879.39,247083879.39,,262862926.73,1143991.48,,,,-25220377.83,866164.04,,172839817.28,-11458736.81,-15543500.27,-15543500.27,,,-613007.08,-228472958.37,107314167.74,,,0.0,1372145632.36,,,,,4132650021.04,2234915196.03,,,,,1897734825.01,14.7936025049,,,,,,,,,,,,-42.6329163615,-9.7179429751,,,12.1496368153,16.3591896117,,,,,,3.9631227024,-2.7725953244,1.2788225148,,,11.6707979204,,,14.199114749,1007.1428571429,105.422136112,-71.6211136909,,,902.4814047112,,,73.8796438108,92.5692525664,,,,,,,,91.5596393758,,,-92.7127063637,-89.2082480354,449.833866421,38.1016618585,,,,,56.7651777928,2.7862819041,68.2351424036,3591.4776979175,,-88.3849942587,,,,8.0039242832,,,177.8048050222,,,,81.1857344482,88.2005779335,,,84.9130574789,35.0468971431,-33.3745559694,-5.8409782604,-5.8409782604,,18.9555293791,245.2907797107,,,,-81.8586161601,-84.8192751514,,13.8063868555,-20.6521191608,-2187.2130102107,-2187.2130102107,,,99.5516186894,7.1324632264,-67.904856942,,,,14.199114749,,,,,84.9130574789,88.2005779335,,,,,81.1857344482,标准无保留意见,,,
600461.SH,600461,洪城环境,10007223,通用,2020-09-30 00:00:00,三季报,2020三季报,058001001,2020-10-28 00:00:00,2021-10-28 00:00:00,CNY,4617326093.27,,,,,,,,,,,,23065880.89,458058729.21,,0.0,5098450703.37,2984951367.72,,,,,,523089765.01,248357839.14,458719077.83,,0.0,4215118049.7,,0.0,883332653.67,34100000.0,10989271.68,464625.09,,,186853.34,,0.0,45740750.11,1733686284.93,,,,,,,0.0,1733686284.93,,0.0,-1687945534.82,93343251.0,93343251.0,2851020000.0,,545600.94,,0.0,2944908851.94,1483470833.33,460555492.03,79699941.69,,,,,0.0,1944026325.36,,0.0,1000882526.58,,,0.0,196269645.43,2234915196.03,,0.0,2431184841.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3617397295,,,,,,,,,,,,-31.0178686077,0.4120801649,,,10.8610325544,22.0532472975,,,,,,10.7190104251,-1.9578843481,-12.0723015743,,,14.1355774764,,,-2.4886391768,323.3510807197,1821.6460424592,-96.8858531933,,,-94.242647497,,,70.7257786513,126.8160652012,,,,,,,,118.3412776223,,,-120.0040190038,651.7980911727,651.7980911727,58.5573661087,,-83.469123574,,,62.3598009055,12.6879205126,54.6978349941,15243.0589577204,,,,,,16.7005065309,,,576.3112775017,,,,-31.526065758,88.2005779335,,,64.9209275384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600461.SH,600461,洪城环境,10007223,通用,2020-06-30 00:00:00,中报,2020中报,058001001,2020-08-27 00:00:00,2021-08-19 00:00:00,CNY,2807638869.14,,,,,,,,,,,,18693734.37,299824655.89,,0.0,3126157259.4,1896397198.5,,,,,,339422765.28,182275624.79,297318223.04,,0.0,2715413811.61,,0.0,410743447.79,,7075641.59,142841.09,,,,,0.0,7218482.68,1061348000.71,,,,,,,0.0,1061348000.71,,0.0,-1054129518.03,91727251.0,91727251.0,1779004842.1,,,,0.0,1870732093.1,1226155833.33,169018464.16,77896491.18,,30445.01,,,0.0,1395204742.5,,0.0,475527350.6,,,0.0,-167858719.64,2234915196.03,,0.0,2067056476.39,374452621.26,,124451856.58,124451856.58,,119954371.31,476898.25,,,,-23568030.45,525966.81,,76578952.25,-9894087.81,2107326.8,2107326.8,,,-184624823.5,-100250511.69,21159870.3,,,0.0,410743447.79,,,,,2067056476.39,2234915196.03,,,,,-167858719.64,8.7371197457,,,,,,,,,,,,-3.685441516,8.9840588425,,,8.6769176638,15.314136835,,,,,,9.6602273636,4.8865627395,-10.5171119775,,,10.3774162878,,,-1.3686905908,,1825.7755000316,-98.8507276311,,,,,,-70.0434390349,130.3643408432,,,,,,,,116.4276439516,,,-126.063769449,638.7826272552,638.7826272552,59.3661956553,,,,,65.5037655597,21.2646146292,107.2400623515,,,-99.9410784242,,,,21.9192474059,,,3486.4864276818,,,,-162.7059052957,88.2005779335,,,83.9637453979,27.1689438599,,-5.917382147,-5.917382147,,10.4094275422,5955.3894306466,,,,-92.4539268014,56.081801046,,-2.6057337047,-124.1505078689,152.1062070875,152.1062070875,,,2.6029477492,-10214.3840385685,222.6770977424,,,,-1.3686905908,,,,,83.9637453979,88.2005779335,,,,,-162.7059052957,,,,
600461.SH,600461,洪城环境,10007223,通用,2020-03-31 00:00:00,一季报,2020一季报,058001001,2020-04-29 00:00:00,2021-04-28 00:00:00,CNY,1178687348.5,,,,,,,,,,,,7171440.58,115160846.92,,0.0,1301019636.0,919785772.29,,,,,,176192786.77,60552849.01,173622424.16,,0.0,1330153832.23,,0.0,-29134196.23,,119172.57,125028.89,,,,,0.0,244201.46,456068002.82,,,,,,,0.0,456068002.82,,0.0,-455823801.36,91727251.0,91727251.0,564900000.0,,,,0.0,656627251.0,196000000.0,37890543.15,,,,,,0.0,233890543.15,,0.0,422736707.85,,,0.0,-62221289.74,2234915196.03,,0.0,2172693906.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4012915906,,,,,,,,,,,,-12.8484622817,-35.9662174883,,,-5.1395462373,-5.7908687417,,,,,,9.0030983607,-6.5412239514,20.9371128272,,,-1.2006742178,,,-215.6566851962,,73.3539980458,,,,,,,-92.2444833191,101.1906030478,,,,,,,,77.9064968046,,,-80.022428245,1248.9301617647,1248.9301617647,-18.6503650581,,,,,-6.3579739308,11.8083285796,-10.3211243312,,,,,,,-10.1021161302,,,-4.1492518431,,,,-129.2087515287,88.2005779335,,,55.1325323953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
