SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY
600168.SH,600168,武汉控股,10002382,通用,2019-09-30 00:00:00,三季报,2019三季报,058001001,2019-10-31 00:00:00,2020-10-31 00:00:00,CNY,879265157.48,,,,,,,,,,,,24527280.01,42259016.67,,0.0,946051454.16,344427435.6,,,,,,180772626.96,79892384.43,39812376.27,,0.0,644904823.26,,0.0,301146630.9,,,660.0,,,3800000.0,,0.0,3800660.0,1221723132.69,38200000.0,,,,800000.0,,0.0,1260723132.69,,0.0,-1256922472.69,0.0,0.0,3453692974.0,,20000000.0,,0.0,3473692974.0,1727484460.88,205528019.45,,,,,,0.0,1933012480.33,,0.0,1540680493.67,16296.67,,0.0,584920948.55,1116953897.61,,0.0,1701874846.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6302746804,,,,,,,,,,,,-2.1549509102,-79.0465373912,,,0.8633968836,-3.5850459042,,,,,,3.2580922114,-24.363688781,14.0109222869,,,-4.1532545588,,,13.5960003251,,,,,,503.1746031746,,,503.2793650794,32.5048648423,,,,,60.0,,,36.6605926224,,,-36.3417157512,-100.0,-100.0,66.2874997771,,,,,64.7719269365,122.4965780891,11.2186207297,,,,,,,101.1028601039,,,34.3253564064,-39.1861746034,,,19.3191898018,70.4085465266,,,48.5481979586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2019-06-30 00:00:00,中报,2019中报,058001001,2019-08-31 00:00:00,2020-08-29 00:00:00,CNY,569799371.65,,,,,,,,,,,,3483439.32,28009315.87,,0.0,601292126.84,218593057.21,,,,,,132168793.09,52410628.09,25619249.42,,0.0,428791727.81,,0.0,172500399.03,,,660.0,,,3000000.0,,0.0,3000660.0,794221050.79,,,,,0.0,,0.0,794221050.79,,0.0,-791220390.79,0.0,0.0,2021692974.0,,,,0.0,2021692974.0,1204739153.08,79608593.62,,,,,,0.0,1284347746.7,,0.0,737345227.3,895.5,,0.0,118626131.04,1116953897.61,,0.0,1235580028.65,197361483.11,18049487.11,180363412.46,180363412.46,,4249912.24,2200.0,,,,-353252.78,,-1301169.0,94991164.8,-6294535.61,-2544665.2,-2913036.03,368370.83,,-1281242.95,-299314220.93,-11428174.22,,,0.0,172500399.03,,,,,1235580028.65,1116953897.61,,,,,118626131.04,29.1356275436,,,,,,,,,,,,-69.0557582248,-69.4642679424,,,10.4860372847,-14.9466932348,,,,,,6.1839174776,-23.5662025401,8.7981081417,,,-9.460475047,,,144.2367228256,,,,,,500.0,,,500.132,24.6392702587,,,,,-100.0,,,24.5415470397,,,-24.1683685213,-100.0,-100.0,7.0845518296,,,,,6.2963129402,155.4863430667,-55.3177645712,,,,,,,97.6791002378,,,-41.1173039495,-86.012576966,,,-82.6986425036,70.4085465266,,,-7.868363623,17.1320571451,22.321192668,5.2495745959,5.2495745959,,-0.7835562171,,,,,,,-17.3175547741,27.8675738435,-22.3276005795,27.5361182658,23.8209800843,17.9532875678,,-251.9357617875,5.3123526296,69.5506967875,,,,144.2367228256,,,,,-7.868363623,70.4085465266,,,,,-82.6986425036,,,,
600168.SH,600168,武汉控股,10002382,通用,2019-03-31 00:00:00,一季报,2019一季报,058001001,2019-04-30 00:00:00,2020-04-30 00:00:00,CNY,224649047.46,,,,,,,,,,,,3483439.32,4550593.53,,0.0,232683080.31,84627272.97,,,,,,75307521.68,7251131.21,7570317.0,,0.0,174756242.86,,0.0,57926837.45,,,660.0,,,3000000.0,,0.0,3000660.0,599422826.09,,,,,0.0,,0.0,599422826.09,,0.0,-596422166.09,0.0,0.0,910692974.0,,,,0.0,910692974.0,373348046.83,28465105.03,,,,,,0.0,401813151.86,,0.0,508879822.14,-10075.34,,0.0,-29625581.84,1116953897.61,,0.0,1087328315.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3143104948,,,,,,,,,,,,,-92.5823478291,,,-14.0393645353,-36.4567846085,,,,,,5.4659098132,-75.7781185949,-29.5787858436,,,-28.7499085049,,,127.9326339435,,,,,,500.0,,,500.132,16.838308382,,,,,-100.0,,,16.7245497933,,,-16.2534256862,-100.0,-100.0,-11.8399831559,,,,,-13.0188181471,207.7405094707,9.7388618188,,,,,,,172.8632720069,,,-43.441580562,47.2749803498,,,-107.1889190959,70.4085465266,,,1.8520011695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2019-04-20 00:00:00,2023-11-08 00:00:00,CNY,994644579.96,,,,,,,,,,,,34896263.44,210669633.02,,0.0,1240210476.42,517560843.99,,,,,,223668140.07,142088712.0,79586348.31,,0.0,962904044.37,,0.0,277306432.05,,,248666.0,,,1471288.0,,0.0,1719954.0,1190298721.82,,,,,500000.0,,0.0,1190798721.82,,0.0,-1189078767.82,31241700.0,31241700.0,2798893693.73,,76782512.0,,0.0,2906917905.73,1282115145.32,251558583.34,,,,,,0.0,1533673728.66,,0.0,1373244177.07,25554.64,,0.0,461497395.94,655456501.67,,0.0,1116953897.61,283898382.7,40426798.93,344336545.41,344336545.41,,8731139.55,,,,,,894162.02,-2288752.0,190352188.13,-15244849.74,-9990886.78,-11333063.8,1342177.02,,12789602.73,-727889389.09,151291490.19,,,0.0,277306432.05,,,,,1116953897.61,655456501.67,,,,,461497395.94,4.8684102575,,,,,,,,,,,,-25.486184143,17.8500087766,,,5.6341591455,-8.545703693,,,,,,-4.2732472532,-3.4094186408,6.261937231,,,-5.7432905678,,,81.8571842238,,,-14.9345073771,,,,,,488.3745035457,-7.9056558234,,,,,-88.482680716,,,-8.1753990299,,,8.2873542855,162.4911779533,162.4911779533,12.0005479684,,,,,15.7718583095,23.4961239235,40.3793943505,,,,,,,25.9813484267,,,6.1633163824,181.7292626864,,,208.8003532312,29.5348013423,,,70.4085465266,-12.254141058,25.9611200473,8.2519936939,8.2519936939,,1.9719784221,,,,,,108.6046128914,-15.2108375361,211.9173998767,-77.0092751046,-74.7542359741,-58.1994170639,-7.2234153363,,180.4107563465,-6.3006824257,20.4247454033,,,,81.8571842238,,,,,70.4085465266,29.5348013423,,,,,208.8003532312,标准无保留意见,,,
600168.SH,600168,武汉控股,10002382,通用,2018-09-30 00:00:00,三季报,2018三季报,058001001,2018-10-31 00:00:00,2019-10-31 00:00:00,CNY,711205374.05,,,,,,,,,,,,25067471.72,201680349.73,0.0,0.0,937953195.5,357234454.79,,,,,,175068726.42,105627023.77,34919791.43,0.0,0.0,672849996.41,,0.0,265103199.09,,,0.0,,,630000.0,0.0,0.0,630000.0,922021341.74,0.0,,,,500000.0,0.0,0.0,922521341.74,,0.0,-921891341.74,31241700.0,31241700.0,2076940827.56,,0.0,,0.0,2108182527.56,776409451.2,184796410.98,,,,,0.0,0.0,961205862.18,,0.0,1146976665.38,26797.64,,0.0,490215320.37,655456501.67,,0.0,1145671822.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7391226439,,,,,,,,,,,,-31.7471398664,9.0427843122,,,10.7411664419,5.1287896443,,,,,,2.2504119647,-17.0065195354,-10.7947599448,,,-0.6774168755,,,56.3672666135,,,,,,-93.7,,,-93.7,8.961145011,,,,,-96.1538461538,,,7.3707046379,,,-8.5609020472,162.4911779533,162.4911779533,80.7607334691,,,,,81.5986644489,146.4430367561,41.9951822613,,,,,,,115.9096432252,,,60.2564962154,215.0422388161,,,1260.3568264004,29.5348013423,,,111.3614753277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2018-06-30 00:00:00,中报,2018中报,058001001,2018-08-30 00:00:00,2019-08-31 00:00:00,CNY,441241028.9,,,,,,,,,,,,11257148.73,91726361.16,0.0,0.0,544224538.79,257007123.56,,,,,,124471573.69,68569964.9,23547513.7,0.0,0.0,473596175.85,,0.0,70628362.94,,,0.0,,,500000.0,0.0,0.0,500000.0,637215741.99,,,,,500000.0,0.0,0.0,637715741.99,,0.0,-637215741.99,14000000.0,14000000.0,1887940827.56,,,,0.0,1901940827.56,471547378.47,178166094.1,,,,,0.0,0.0,649713472.57,,0.0,1252227354.99,6402.18,,0.0,685646378.12,655456501.67,,0.0,1341102879.79,168494849.25,14755813.54,171367355.31,171367355.31,,4283475.68,,,,,,,-1109100.0,74288705.06,-5145638.09,-3511632.47,-3823934.77,312302.3,,843279.38,-316106936.06,-37531808.66,,0.0,0.0,70628362.94,,,,,1341102879.79,655456501.67,,,,,685646378.12,6.9748177753,,,,,,,,,,,,-56.6759906705,-7.195026802,,,1.2900366204,14.1757815004,,,,,,2.9983825876,-17.0780969035,4.1529154084,,,4.9528371044,,,-17.9184688608,,,,,,-95.0,,,-95.0,33.7883184803,,,,,-95.0,,,31.1399145031,,,-33.7883184803,44.3001443001,44.3001443001,181.7822130687,,,,,179.8198074391,105.5976534869,47.5833457341,,,,,,,85.5916898276,,,279.8943174298,150.7280161007,,,1230.9188903338,29.5348013423,,,201.1138532852,2.9897390048,17.5480113716,8.5171656584,8.5171656584,,0.0,,,,,,,-9.4567428255,68.9739006713,-158.1483342078,-23.6913701027,-22.5871119631,11.4039252561,,484.8065461333,-33.4877503793,29.8344042969,,,,-17.9184688608,,,,,201.1138532852,29.5348013423,,,,,1230.9188903338,,,,
600168.SH,600168,武汉控股,10002382,通用,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-28 00:00:00,2019-04-30 00:00:00,CNY,209337455.95,,,,,,,,,,,,0.0,61348165.5,0.0,0.0,270685621.45,133180658.94,,,,,,71404610.09,29936284.01,10750051.8,0.0,0.0,245271604.84,,0.0,25414016.61,,,0.0,,,500000.0,0.0,0.0,500000.0,513036207.38,,,,,500000.0,0.0,0.0,513536207.38,,0.0,-513036207.38,14000000.0,14000000.0,1033000000.0,,,,0.0,1047000000.0,121319109.88,25938946.84,,,,,0.0,0.0,147258056.72,,0.0,899741943.28,-19109.22,,0.0,412100643.29,655456501.67,,0.0,1067557144.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4106554786,,,,,,,,,,,,-100.0,72.6690438502,,,5.512509324,14.2628916895,,,,,,9.3913286336,23.4143269136,-33.7580867176,,,10.3256498151,,,-25.7499306735,,,,,,,,,,181.790146365,,,,,,,,182.0647762471,,,-181.790146365,,,313.2,,,,,318.8,-19.1205934133,539.5733853576,,,,,,,-4.4124357381,,,837.7749430133,-553.1168720201,,,894.1168447569,29.5348013423,,,135.0858050541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-02-14 00:00:00,2023-11-08 00:00:00,CNY,948469207.76,,,,,,,,,,,,46831937.19,178760812.33,0.0,0.0,1174061957.28,565922941.72,,,,,,233652697.55,147104106.84,74896383.77,0.0,0.0,1021576129.88,,0.0,152485827.4,,,292323.0,,,,0.0,0.0,292323.0,1292477548.39,,,,,4341288.0,0.0,0.0,1296818836.39,,0.0,-1296526513.39,11902000.0,11902000.0,2499000000.0,,,,0.0,2510902000.0,1038182498.84,179199080.11,,,,,0.0,0.0,1217381578.95,,0.0,1293520421.05,-31267.43,,0.0,149448467.63,506008034.04,,0.0,655456501.67,323546189.1,32094664.54,318087948.0,318087948.0,,8562292.98,75272.12,,,,,428639.62,-1986577.0,61026473.1,-8612458.15,-5717107.07,-7163783.54,1446676.47,,-15905338.18,-684745734.91,125631563.25,,0.0,0.0,152485827.4,,,,,655456501.67,506008034.04,,,,,149448467.63,6.9545318225,,,,,,,,,,,,-31.7648520808,12.8845620897,,,5.4117137312,21.3998702796,,,,,,34.7123465209,-19.9278040421,-11.6202317789,,,12.4999385353,,,-25.8765811525,,,-62.1935840641,,,,,,-87.5788966413,175.6997061437,,,,,,,,176.6257507217,,,-177.9587879271,-14.3864192203,-14.3864192203,1250.8108108108,,,,,358.9039243208,369.6261896404,11.2670556629,,,,,,,216.6123915276,,,695.2793921704,-190.9097860639,,,252.4322351152,-16.2308525309,,,29.5348013423,7.5998669317,57.6821709604,0.5574084471,0.5574084471,,0.2526256303,-83.3332890494,,,,,1047.2387984601,-5.7958543479,-49.7532405971,-272.5592100037,-30.5948758619,-41.6003212187,112.3046245078,,-25646.3693767461,-12.3134126427,122.2058925907,,,,-25.8765811525,,,,,29.5348013423,-16.2308525309,,,,,252.4322351152,标准无保留意见,,,
600168.SH,600168,武汉控股,10002382,通用,2017-09-30 00:00:00,三季报,2017三季报,058001001,2017-10-28 00:00:00,2018-10-31 00:00:00,CNY,625295287.6,,,,,,,,,,,,36727357.17,184955245.78,0.0,0.0,846977890.55,339806494.49,,,,,,171215668.53,127271471.42,39145448.64,0.0,0.0,677439083.08,,0.0,169538807.47,,,,,,10000000.0,0.0,0.0,10000000.0,846192779.68,,,,,13000000.0,0.0,0.0,859192779.68,,0.0,-849192779.68,11902000.0,11902000.0,1149000000.0,,,,0.0,1160902000.0,315046211.66,130142733.04,,,,,0.0,0.0,445188944.7,,0.0,715713055.3,-23293.74,,0.0,36035789.35,506008034.04,,0.0,542043823.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.463850589,,,,,,,,,,,,-29.9534616924,122.2350915621,,,9.0414381936,20.3933343686,,,,,,25.5874081936,-20.9694162929,122.7859897195,,,13.4376919117,,,-5.5800115148,,,,,,,,,1194.1716475127,157.1115558995,,,,,,,,161.0615426011,,,-158.6303025402,-14.3864192203,-14.3864192203,751.1111111111,,,,,133.5104756694,94.2414238439,4.1319860123,,,,,,,53.7493091809,,,244.7609321979,-263.0275849616,,,-38.7428131633,-16.2308525309,,,-18.2286752402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2017-06-30 00:00:00,中报,2017中报,058001001,2017-08-26 00:00:00,2018-08-30 00:00:00,CNY,412471867.75,,,,,,,,,,,,25983626.41,98837764.83,0.0,0.0,537293258.99,225097757.32,,,,,,120848085.73,82692222.85,22608597.76,0.0,0.0,451246663.66,,0.0,86046595.33,,,,,,10000000.0,0.0,0.0,10000000.0,476286531.76,,,,,10000000.0,0.0,0.0,486286531.76,,0.0,-476286531.76,9702000.0,9702000.0,670000000.0,,,,0.0,679702000.0,229354455.4,120722357.4,,,,,0.0,0.0,350076812.8,,0.0,329625187.2,-12620.6,,0.0,-60627369.83,506008034.04,,0.0,445380664.21,163603530.68,12553009.93,157917279.05,157917279.05,,4283475.68,75272.12,,,,10440.98,,-1013277.0,43964603.27,-1993287.35,-2839027.87,-3119361.17,280333.3,,-219143.72,-236805950.48,-53490329.96,,0.0,0.0,86046595.33,,,,,445380664.21,506008034.04,,,,,-60627369.83,-11.5807868695,,,,,,,,,,,,-38.8441812141,29.1416788374,,,-8.2362039201,27.3886829052,,,,,,27.3950675186,-36.0788010708,33.7573798733,,,7.9974135919,,,-48.6860937829,,,,,,,,,8031.4034802407,199.2011936786,,,,,,,,205.4831515701,,,-199.4325218249,-30.2114803625,-30.2114803625,449.1803278689,,,,,39.8845857807,38.351000187,7.904263685,,,,,,,24.2774607264,,,61.4129979722,-18.2428191046,,,-128.4869238783,-16.2308525309,,,-45.4775580361,-5.8404455188,101.562860147,0.8838343148,0.8838343148,,1.4239165266,-66.6665780989,,,,108.4899821109,,-22.8032945431,288.8882520926,-108.4108657937,-115.158039759,-101.9526913749,24.5417647378,,91.8095231354,6.2362041299,-172.4067239858,,,,-48.6860937829,,,,,-45.4775580361,-16.2308525309,,,,,-128.4869238783,,,,
600168.SH,600168,武汉控股,10002382,通用,2017-03-31 00:00:00,一季报,2017一季报,058001001,2017-04-29 00:00:00,2018-04-28 00:00:00,CNY,218996643.4,,,,,,,,,,,,2017650.1,35529336.43,0.0,0.0,256543629.93,116556352.61,,,,,,65274470.09,24256733.2,16228474.19,0.0,0.0,222316030.09,,0.0,34227599.84,,,0.0,,,0.0,0.0,0.0,0.0,182063217.61,,,,,0.0,0.0,0.0,182063217.61,,0.0,-182063217.61,0.0,0.0,250000000.0,,,,0.0,250000000.0,150000000.0,4055663.89,,,,,0.0,0.0,154055663.89,,0.0,95944336.11,-2925.85,,0.0,-51894207.51,506008034.04,,0.0,454113826.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8824988869,,,,,,,,,,,,-78.2044618222,37.7250048265,,,11.9991532458,28.7378566424,,,,,,15.964787443,-55.0999933452,68.364593797,,,5.6189801702,,,84.3182960572,,,-100.0,,,,,,-100.0,98.8718288469,,,,,,,,98.8718288469,,,-99.1393404395,-100.0,-100.0,257.1428571429,,,,,205.2428512124,76.0283934587,18.0209218791,,,,,,,73.7798124233,,,1521.8358049657,-16.4086527176,,,34.8108891795,-16.2308525309,,,-13.410583886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600168.SH,600168,武汉控股,10002382,通用,2016-12-31 00:00:00,年报,2016年报,058001001,2017-02-22 00:00:00,2018-05-05 00:00:00,CNY,886796652.37,,,,,,,,,,,,68633158.45,158357182.79,0.0,0.0,1113786993.61,466164371.03,,,,,,173445644.43,183714340.64,84743811.03,0.0,0.0,908068167.13,,0.0,205718826.48,,1580228.24,773210.03,,,,0.0,0.0,2353438.27,468799030.1,,,,,,0.0,0.0,468799030.1,,0.0,-466445591.83,13902000.0,13902000.0,185000000.0,348250000.0,,,0.0,547152000.0,221065716.04,161053133.87,,,2383340.0,,0.0,0.0,384502189.91,,0.0,162649810.09,34393.91,,0.0,-98042561.35,604050595.39,,0.0,506008034.04,300693856.16,20354022.49,316324727.25,316324727.25,,8540716.94,451631.52,,,,-496416.74,37362.72,-1877745.6,121453550.09,-2311701.85,-4377742.26,-5059157.69,681415.43,,62260.66,-609674052.99,56538358.09,,0.0,0.0,205718826.48,,,,,506008034.04,604050595.39,,,,,-98042561.35,4.9980304213,,,,,,,,,,,,40.5011301995,1.7011906592,,,6.1617818921,28.2978995014,,,,,,2.8787071093,5.1602843549,37.44621452,,,18.1929525423,,,-26.7508863562,,,3026.8603607247,,,,,,9417.3013183436,24.431350204,,,,,,,,10.8919073296,,,-10.3416682626,-19.8731988473,-19.8731988473,23.3333333333,,,,,189.2832755733,1.4949314007,-3.8459855949,,,,,,,-0.2082477178,,,182.9152102963,18.3680963522,,,70.9946270183,-35.8802096042,,,-16.2308525309,-11.7653600734,-17.9284334585,14.9055870175,14.9055870175,,0.4497996133,0.0,,,,,-38.1733030378,9.4879191166,6.6639401397,78.1274855962,14.6119106967,18.4017808367,-36.5065886853,,-58.1848410574,-1.8108548788,-57.6616953595,,,,-26.7508863562,,,,,-16.2308525309,-35.8802096042,,,,,70.9946270183,标准无保留意见,,,
